1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1607.744,1359.892,1074.704,921.974,992.8,1028.568,950.8182857142857,773.913,906.4364444444445,940.0664,902.0872727272728,901.9006666666667,887.0436923076923,930.696,894.7536,764.4825,868.0715294117647,896.5968888888889,881.8210526315789,886.0756,873.9310476190476,908.6352727272726,891.1634782608695,856.458,870.84864,893.1553846153846,883.045925925926,895.0611428571428,878.3166896551724,907.2352,886.1398709677419,801.644,872.392,887.7623529411765,879.8788571428572,885.6862222222222,877.9388108108108,902.6324210526316,886.2711794871796,876.1148000000001
1607.744,1183.384,1008.048,1164.816,920.024,961.032,908.336,1184.504,919.12,907.728,886.896,961.472,865.664,875.68,875.416,1153.304,860.16,886.992,870.52,882.664,840.816,857.888,837.856,942.184,849.792,847.472,849.408,857.056,825.704,838.672,833.472,1105.832,827.568,857.224,807.52,875.792,814.888,831.216,800.528,879.672
0.6598249999999996,0.9025549999999964,0.9356099999999967,0.8426574999999977,0.9790724999999949,0.9690624999999958,0.9740124999999947,0.8174174999999991,0.988134999999995,0.9751074999999955,0.9791574999999952,0.9449699999999958,0.9768674999999949,0.9756124999999949,0.9806174999999948,0.8225624999999995,0.9855049999999946,0.9835399999999951,0.9766799999999952,0.9535574999999956,0.9866099999999944,0.9842749999999948,0.9838924999999945,0.9276149999999964,0.989194999999995,0.9756549999999948,0.9843249999999943,0.9614074999999951,0.9835099999999946,0.9770274999999948,0.9830774999999946,0.829525,0.9875924999999942,0.9821449999999953,0.979577499999995,0.9682849999999956,0.9849699999999941,0.982542499999995,0.9798574999999945,0.9544149999999966
610.5581080266713,381.03770847136434,271.48005668894064,401.97002616081573,287.0589377374266,363.40898350028493,321.3543165972296,403.8069581107719,337.6089107573108,381.30616048410826,348.94817812006045,404.15452212615423,367.5075999417204,397.8721783410401,372.90543107427965,406.88665622048995,378.8601024133451,402.8111235425861,387.75478136635735,417.23970334187914,395.1094636597472,414.6128878336293,397.15247673612214,418.22801627468107,400.22898472525355,417.75721880562907,404.78574643679997,426.2765615008752,406.55110219741823,424.3155296766168,411.60582615521867,425.6095060785269,411.7662781635658,423.7829874475448,416.21687493627985,430.69307675538,417.0139913620979,429.00636020503754,419.6027575976294,429.8758299061603
0.6598249999999996,0.7729924999999997,0.7658024999999997,0.7345900000000002,0.7909725000000003,0.7865100000000002,0.7925449999999999,0.7246125,0.8052425,0.8003524999999995,0.8005974999999995,0.7932850000000002,0.8032849999999992,0.8002499999999996,0.8074324999999996,0.7244124999999997,0.808515,0.8130574999999998,0.8046825,0.7913899999999995,0.804455,0.8115899999999995,0.8107649999999997,0.7769575000000001,0.8167975,0.8128699999999999,0.8153249999999993,0.7979149999999997,0.8111699999999997,0.8078474999999993,0.8144299999999995,0.7278600000000001,0.8143399999999993,0.8188099999999998,0.8111375,0.8106175,0.8127849999999996,0.8162149999999995,0.8115574999999996,0.796595
18.244,20.392,19.616000000000007,20.285,18.620000000000008,18.39799999999999,19.188571428571432,20.121,18.88044444444444,19.314,19.457818181818197,18.83066666666667,18.76953846153846,18.667428571428566,19.236266666666673,19.556,18.812941176470574,19.32977777777779,19.252210526315796,19.353600000000007,18.825333333333337,18.969818181818173,19.194956521739137,19.01716666666666,19.02335999999999,19.104923076923072,19.320740740740746,18.874142857142846,19.0488275862069,18.953733333333332,19.139741935483883,19.454,19.027757575757573,19.264235294117633,19.18594285714285,19.258888888888894,18.994162162162162,18.97747368421054,19.144820512820512,19.305700000000005
1589.5,886.476,628.7266666666671,476.033,400.1815999999996,332.71133333333324,291.40342857142855,244.2205,233.7822222222222,208.53560000000004,194.6694545454545,172.08999999999992,165.30830769230764,152.25771428571426,147.26586666666668,129.59775,130.31294117647062,123.09577777777776,117.77010526315779,109.21500000000005,106.71885714285712,102.50872727272723,100.07443478260869,90.56549999999997,93.12463999999997,87.16230769230773,86.10948148148147,80.91285714285716,80.40151724137927,76.89040000000001,76.4909677419355,69.62325,72.50024242424243,70.03294117647059,68.82525714285715,65.15288888888888,65.50713513513513,62.953578947368456,62.15969230769231,58.84380000000003
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8.558,12.773333333333342,9.844,13.129599999999998,12.637999999999998,13.518285714285707,11.0975,13.352444444444446,13.200800000000003,13.768000000000002,12.861999999999995,13.33415384615385,13.569714285714282,13.491199999999992,12.24525,13.301882352941181,13.304888888888893,13.498105263157901,12.984800000000002,13.325523809523814,13.797272727272723,13.69565217391303,13.221666666666666,13.427359999999998,13.57276923076923,13.782518518518515,13.446714285714288,13.530344827586193,13.846000000000004,13.688129032258065,13.20375,13.605333333333322,13.724470588235292,13.715085714285719,13.634111111111118,13.616216216216216,13.838736842105265,13.799487179487185,13.297
0.0,444.136,413.0613333333336,136.269,309.7815999999998,250.71133333333324,237.21657142857146,42.768,193.46799999999976,168.9811999999998,158.56690909090906,120.71266666666665,137.8403076923076,125.49,119.20026666666662,12.917,110.04964705882352,101.7933333333333,99.09010526315787,83.15759999999995,92.46590476190471,83.96109090909086,84.36400000000002,55.043166666666686,78.4248,74.90538461538459,74.47807407407407,61.33785714285714,70.45875862068964,65.0516,66.15058064516123,7.16575,61.053696969696986,60.6075294117647,57.82091428571429,53.15844444444443,56.12832432432431,55.05484210526316,54.10082051282049,43.28770000000004
